"logFC","AveExpr","t","P.Value","adj.P.Val","B","TAIR"
-0.424141969910415,6.57423173796719,-9.76242976952732,4.78789042643794e-13,1.49951036371402e-12,18.6015055909491,"AT3G55430"
-0.327720966778921,6.18972745407513,-9.76234250435837,4.78928289140111e-13,1.49969322618296e-12,18.6188213504152,"AT3G05970"
-0.797172861239747,3.42770092350208,-9.75680373693095,4.87850590698445e-13,1.52737422445713e-12,19.0797822797565,"AT3G47500"
-0.506990273884415,6.15085674162908,-9.75618662886091,4.88855023008161e-13,1.53026060957508e-12,18.6016098105972,"AT4G36990"
-0.429003260478308,5.31658169101299,-9.75535135350337,4.90217883549631e-13,1.53426781744769e-12,18.6777370277805,"AT5G62570"
0.997631837570252,2.00880719408556,9.75522355856166,4.90426736035975e-13,1.53466250603328e-12,19.4124429662712,"AT2G26700"
0.388620144272179,4.78241114766014,9.7549250066895,4.90915003322747e-13,1.53593126967392e-12,18.7609575517376,"AT5G63890"
-0.800050539028922,4.0642591479984,-9.75322560436629,4.93703665735946e-13,1.54439566341788e-12,18.9145924682882,"AT2G18735"
0.712863552189735,5.01838252441961,9.75301319317003,4.94053349056805e-13,1.54522891483247e-12,18.7210606795254,"AT3G25717"
-0.739287168228095,2.9206507331284,-9.74998080455536,4.99072817507688e-13,1.56066490411652e-12,19.1814556310627,"AT1G03730"
0.933575815579446,2.85907763903046,9.74948571437617,4.99897213179411e-13,1.56297936831398e-12,19.2037110666361,"AT3G14330"
0.922202356683118,1.85178554411346,9.74676736177304,5.04448240575502e-13,1.57694278071024e-12,19.4100734554633,"AT3G53470"
0.625780675323294,4.13477828662258,9.7465810895769,5.04761623370737e-13,1.57765652656843e-12,18.8716159906021,"AT5G65470"
0.443096980647681,6.79162128895237,9.7455185515511,5.06552994066929e-13,1.58298877522482e-12,18.537413057259,"AT1G11840"
0.67726434865936,3.3508775937003,9.74497944880468,5.07464341886505e-13,1.58556960056755e-12,19.0563605691903,"AT1G05460"
0.794203751350889,5.79041055172371,9.74433007543108,5.08564301299631e-13,1.58873877315214e-12,18.5944366709959,"AT2G30210"
-0.588903189178375,4.16530199474371,-9.74392005863197,5.09260060395774e-13,1.5906443819738e-12,18.8540302818083,"AT2G16570"
1.63063324655694,1.02937942605775,9.74357009304441,5.0985467918718e-13,1.59223349636044e-12,19.4919177386638,"AT5G48660"
-1.18851007642611,3.41949563999944,-9.74185581372927,5.12777524530915e-13,1.6010917083291e-12,19.0494830568079,"AT2G23030"
-0.390429515344838,5.55285257839469,-9.74180462459784,5.12865061844003e-13,1.60109548931505e-12,18.6023810401094,"AT1G68490"
-0.64646951068207,4.51985403402079,-9.74161445042714,5.13190406442049e-13,1.60184154632795e-12,18.7716392575744,"AT1G17230"
-0.40961003072515,7.75070189693561,-9.7356259160329,5.23542814562393e-13,1.6338799565352e-12,18.4901903206053,"AT3G63500"
