"logFC","AveExpr","t","P.Value","adj.P.Val","B","TAIR"
-0.709147067690847,5.92308613811771,-9.79868397331291,1.09622606059283e-11,7.84207642975947e-09,16.5784168307421,"AT1G67030"
-0.892927978626145,4.93972666919775,-9.69671759857966,1.4436000806845e-11,9.85362358822183e-09,16.3405015455655,"AT4G14550"
-1.05523549049764,3.57099570850007,-9.68765604010675,1.47944646160204e-11,9.85362358822183e-09,16.309000600218,"AT5G57660"
-0.716578505492374,7.18440170467079,-9.66708075297514,1.56424171010946e-11,1.00711095435881e-08,16.2078921930277,"AT5G02270"
-1.18207334204856,5.27787230739988,-9.58995083451182,1.92864270781429e-11,1.17994681175083e-08,16.0430278503664,"AT4G04840"
-0.753901084768907,4.94529107930124,-9.58287206580371,1.96614503937952e-11,1.17994681175083e-08,16.0335915015671,"AT4G34000"
-0.539311591906373,6.49330127405457,-9.57367899080213,2.01595882929212e-11,1.17994681175083e-08,15.9599499862283,"AT2G21970"
-0.715349370611524,6.14205120447725,-9.54739522797032,2.16558408460811e-11,1.23024284100605e-08,15.8957894688025,"AT1G62180"
-0.536115901751841,5.59100774717579,-9.50857681471039,2.40750949483899e-11,1.32860131122329e-08,15.8054129239661,"AT2G28550"
-1.02546707920652,3.07566207399911,-9.45478567078107,2.78895325665282e-11,1.49145728203442e-08,15.6323974952607,"AT1G78070"
-1.34149749052896,2.82742162211809,-9.44203991315278,2.88801723611217e-11,1.49145728203442e-08,15.5259638143019,"AT2G31380"
-1.87252459433923,3.39481271070411,-9.42882935084839,2.99447542724475e-11,1.49145728203442e-08,15.5845816631445,"AT1G80340"
1.73936901809244,3.63378547915734,9.42676295588934,3.01148506338816e-11,1.49145728203442e-08,15.6129975903864,"AT4G32480"
-1.11874079863815,4.20152275578581,-9.31464320762462,4.09839522742672e-11,1.97901259544368e-08,15.3366014919156,"AT5G17230"
-0.913043463285144,3.81284725600869,-9.20922852072605,5.48383976407746e-11,2.54124169284234e-08,15.0517650184534,"AT5G23730"
-0.692420465013672,5.11910547512968,-9.20647170659603,5.52586855290595e-11,2.54124169284234e-08,15.0015375929109,"AT5G10930"
-0.690592837168693,7.73975496455639,-9.18441351330874,5.87417061262175e-11,2.63859547401835e-08,14.8896071635402,"AT5G43780"
-1.7425003308667,1.26070523301818,-9.16718346054713,6.16170560967276e-11,2.70484872388249e-08,13.8925265018043,"AT5G57180"
-0.83353129029762,4.13230677377878,-9.14692663167024,6.51811952109166e-11,2.79772174555301e-08,14.881806424428,"AT2G02950"
0.939764306156814,4.98671262079514,9.13299745344916,6.77529760409994e-11,2.84488854833023e-08,14.8085591396262,"AT5G61440"
-0.881562529855336,4.78325750898857,-9.11658822619908,7.09153918360996e-11,2.91432083683886e-08,14.7731249460768,"AT1G13670"
2.10508674862104,3.37917083699784,9.10599371089465,7.30365101263132e-11,2.93895873560363e-08,14.7181506232587,"AT2G25900"
-0.582598555400293,7.82020621557454,-9.08046216864713,7.84171150128988e-11,3.09107464586559e-08,14.6018674187263,"AT1G20450"
-1.0778897298083,5.67351363413024,-9.01766125197424,9.34325823641218e-11,3.60930065672602e-08,14.4586753877994,"AT2G23910"
-1.84655554758912,1.58118950019565,-8.91749941425105,1.23680253967493e-10,4.64065087109611e-08,13.5316679600556,"AT3G21890"
1.2231433258576,5.11766017640047,8.91390013028141,1.24935979962204e-10,4.64065087109611e-08,14.1990646915079,"AT5G60680"
-3.51660781807007,0.437943787322089,-8.89268863611158,1.32603980950144e-10,4.83253941896609e-08,11.8798070120072,"AT2G46790"
-1.32709820114297,5.52605387410488,-8.80873886559746,1.67950181910077e-10,5.94548460253777e-08,13.8857064814676,"AT5G13900"
-1.18082425043091,6.87791056758797,-8.80226353177375,1.71045690558238e-10,5.94548460253777e-08,13.827649688438,"AT2G36100"
1.3954187644286,4.12528679582103,8.79951413245255,1.72377498183855e-10,5.94548460253777e-08,13.9314162270564,"AT2G44080"
-0.811618838138083,8.96277242403334,-8.77890514590979,1.82701787322003e-10,6.19102635460438e-08,13.7641428698734,"AT2G15970"
-0.882728655932164,5.07191195345661,-8.72518717837395,2.12665753910979e-10,7.03621051253748e-08,13.6695299629479,"AT1G04770"
0.877149883151483,3.77141186505809,8.72144652507792,2.14929547108315e-10,7.03621051253748e-08,13.7194776688033,"AT3G25730"
-0.674676481821334,6.10864477439395,-8.68918040814944,2.35501495908755e-10,7.52088205895715e-08,13.5199872314393,"AT4G37470"
-0.653830457356786,5.60963213194294,-8.68616706019261,2.37522032408173e-10,7.52088205895715e-08,13.5294102985126,"AT5G62920"
1.41503157094187,2.57252595858999,8.64430545547242,2.67483513901149e-10,8.33297430806563e-08,13.3605244478561,"AT3G59900"
-0.719892710608076,6.98952980756826,-8.62047707530523,2.86224391217844e-10,8.73045090548762e-08,13.3110361685463,"AT3G55120"
-0.584778524407362,5.70555791668051,-8.61673988054786,2.89282349444063e-10,8.73045090548762e-08,13.3286433065854,"AT2G01150"
-0.707085376626178,3.48839515743409,-8.6042861861724,2.99714089030693e-10,8.78739418828579e-08,13.3934847944703,"AT1G13740"
-2.25203994843813,1.29793961186337,-8.60363704431384,3.00268193852893e-10,8.78739418828579e-08,12.486817042504,"AT4G18422"
-1.09413404342375,5.17640862200506,-8.47956393689612,4.2780146166722e-10,1.23328137792573e-07,12.9729174059872,"AT5G07990"
-0.684812435860686,7.91414035065265,-8.44598111522216,4.70969412200624e-10,1.3377609112728e-07,12.8149514207647,"AT5G08640"
-1.09141139753764,3.27831485599669,-8.36019455054991,6.02435711118675e-10,1.68638344351554e-07,12.7074842873114,"AT3G57540"
-1.07609257724404,3.1294028701598,-8.34101498431359,6.36600493304319e-10,1.75656264688185e-07,12.6447500244179,"AT3G25655"
-0.772701566333735,6.41426944593992,-8.28391099279505,7.50421199771701e-10,2.02088928652295e-07,12.3581812132249,"AT2G40900"
0.729049131566991,7.214230796304,8.28257351976502,7.53321401137212e-10,2.02088928652295e-07,12.3452670994316,"AT2G24550"
-0.63521621917083,7.13786959984886,-8.16238235403384,1.06633607389254e-09,2.82140839277184e-07,11.9987002384267,"AT1G51680"
-1.28550899067099,6.65392965762066,-8.08968851459565,1.31681008321275e-09,3.43705226449383e-07,11.7971438886034,"AT3G55230"
0.623210600680803,4.89220930379509,8.06938246556952,1.39690078840209e-09,3.59748516373153e-07,11.8123958150595,"AT2G04240"
-1.97738913581152,2.74370090145999,-8.038780963056,1.52703013930971e-09,3.8808667290483e-07,11.7310181024934,"AT4G15480"
-1.13189528695284,7.32243312518074,-8.02263193641392,1.60058783974702e-09,4.01498105515763e-07,11.5952164175828,"AT3G22620"
0.539732926623961,7.06207836716192,8.0176682372577,1.62391094378463e-09,4.02126152297438e-07,11.5794126511636,"AT5G16110"
-0.839239826282026,5.12246635493135,-8.00022098798192,1.70865851849361e-09,4.16919757144881e-07,11.5985340102423,"AT5G17050"
-0.595778676959425,8.41719673808277,-7.99659571403346,1.72682270626925e-09,4.16919757144881e-07,11.5224510664334,"AT3G23810"
-0.664718579868937,4.21232228678225,-7.98541242674316,1.78409803621598e-09,4.25430290981625e-07,11.6233676932219,"AT4G11570"
2.20361018547165,4.84552773668043,7.95536454483516,1.94770973247592e-09,4.58780652228933e-07,11.521247148412,"AT5G61590"
-1.16110553345253,5.81338586845987,-7.94533831717755,2.00562091276142e-09,4.66729734096226e-07,11.4032681615505,"AT2G44940"
-0.692604694895974,4.14131212540325,-7.94059054199005,2.033649503106e-09,4.67618335148719e-07,11.4999869729457,"AT3G14200"
-0.60751221559631,5.87487383299997,-7.92068059196028,2.15557657131997e-09,4.86739413803387e-07,11.3228518281924,"AT2G47890"
-0.606239341758213,7.83789132918373,-7.91884147681287,2.16720629495683e-09,4.86739413803387e-07,11.2929336674902,"AT2G36290"
-0.929168618268833,7.58304093573676,-7.90010183809823,2.28939276180086e-09,5.02624432277526e-07,11.2376804177852,"AT2G48130"
-0.746062045530292,3.67994415857902,-7.90001434708535,2.2899792927995e-09,5.02624432277526e-07,11.4113440085136,"AT5G62020"
-1.13221926716584,4.22691508456171,-7.89572476905335,2.31892364660527e-09,5.03258541957088e-07,11.3703753003135,"AT1G10370"
-0.424381542044622,9.85037448461826,-7.86629107098354,2.52778368477926e-09,5.42490465239016e-07,11.1518435594666,"AT3G02470"
-1.86294261952876,1.2566112981042,-7.85207227758633,2.63540683778756e-09,5.59372341449084e-07,10.6588726297381,"AT3G12320"
1.91318750921052,3.13421062189634,7.80758840573127,3.00303314980354e-09,6.30473753135385e-07,11.1411251782287,"AT1G13260"
-0.553439283862859,5.16912741647878,-7.7973771917943,3.0945076174221e-09,6.42692630435568e-07,11.0023233956507,"AT5G11260"
-1.03696016728964,5.85564677006938,-7.77299456775695,3.32451370647034e-09,6.83116832345475e-07,10.8968005020918,"AT4G13580"
-0.602845390561229,5.96405162015903,-7.76382413877898,3.41543428558287e-09,6.94411718168769e-07,10.861255257249,"AT1G74020"
-1.74100941984485,0.402812350012219,-7.7554734347171,3.50041643762368e-09,7.04276494715639e-07,9.79904607585781,"AT5G45870"
0.63239118494862,4.52867678714615,7.74462307017414,3.61404346572183e-09,7.19641747839353e-07,10.9010369376172,"AT1G53180"
1.68409013927579,2.41584465883047,7.72292003802336,3.85265374118441e-09,7.59326602152826e-07,10.8100947196549,"AT1G76410"
-0.902258473132506,4.99834817532788,-7.71671686065179,3.92374020393818e-09,7.65525677162283e-07,10.7840744596179,"AT2G27370"
-0.740938434434102,6.91271565643476,-7.70082194141305,4.11201153512122e-09,7.94235028008665e-07,10.655309546111,"AT2G41660"
-0.420466559348249,7.02226600588787,-7.68742816724176,4.27774190085104e-09,8.18065196187503e-07,10.6138563497491,"AT2G40080"
1.75784341489501,5.29447140959378,7.68341218717894,4.32873992863615e-09,8.19702075702032e-07,10.6833157138283,"AT5G21940"
-1.35557541337816,5.35062507816756,-7.6678219455346,4.5326173272168e-09,8.49975763836821e-07,10.6236142061173,"AT2G39430"
-1.09784330711297,5.22044023810751,-7.66318640482705,4.59509197829858e-09,8.53405784238818e-07,10.6141189791758,"AT3G24020"
-0.814477188926978,6.02049043569463,-7.6592042333458,4.64945646541964e-09,8.55278586948384e-07,10.5536016969216,"AT1G30840"
-1.25980441541314,6.10701306188849,-7.62111021926349,5.20357762029736e-09,9.48180205057014e-07,10.4430433541126,"AT5G66390"
-1.16526234725854,4.57733175248478,-7.61192718536266,5.34687116399561e-09,9.6518520123902e-07,10.518399363785,"AT5G24660"
0.690563542100434,7.88229090092643,7.60406657986937,5.47269749631936e-09,9.78751408716744e-07,10.3700934841108,"AT3G21510"
0.763959936473685,5.47243848028265,7.59870188230672,5.56028742090087e-09,9.85293133345874e-07,10.4027013335144,"AT4G28240"
-1.607777865905,1.42861799282007,-7.58301984064761,5.82454948502281e-09,1.01498997318352e-06,10.0890485717705,"AT5G06980"
-0.848603756452009,3.9517217864378,-7.58253184224144,5.83297370040752e-09,1.01498997318352e-06,10.4805301963041,"AT1G68795"
-1.11762284332256,4.66246166340706,-7.56677973138587,6.11162292792617e-09,1.05398211475798e-06,10.3777729643219,"AT1G72490"
-0.605526279170012,4.9967570707785,-7.51388246667064,7.14979687172189e-09,1.22210908475494e-06,10.1851622179304,"AT5G40390"
-0.500368354460194,5.53110351812241,-7.51073671103094,7.21688222619792e-09,1.22275508946503e-06,10.1371497037577,"AT5G15910"
-0.563420914661654,5.41441976382696,-7.49155288581933,7.63999688783954e-09,1.27067127727194e-06,10.0882722459242,"AT2G46340"
-1.1136216991605,6.18768880590793,-7.48980161194079,7.67985097661079e-09,1.27067127727194e-06,10.0509267977786,"AT5G42180"
-1.05802107414666,2.49924992543673,-7.48904864483198,7.69705096768403e-09,1.27067127727194e-06,10.1995536548527,"AT5G41590"
-0.511855163004878,6.52252471094472,-7.46708651654639,8.21624374711609e-09,1.34488769470803e-06,9.97036608589774,"AT1G49660"
-0.878432665818009,3.83459525769687,-7.46105757612358,8.36486934950794e-09,1.35770967635081e-06,10.1362864698516,"AT5G60850"
-0.773761686344795,8.34005114469655,-7.45310851133573,8.56499393784719e-09,1.37860714924599e-06,9.92652327178308,"AT2G37040"
-0.726539335212166,5.16645060192374,-7.43514156305816,9.03535259786162e-09,1.44229616055948e-06,9.94111062820895,"AT5G23920"
-0.599213380769918,5.51055282182894,-7.41403212967646,9.6214733057602e-09,1.52326849918654e-06,9.85350413484546,"AT3G50300"
-0.564761180727993,6.23867632109378,-7.4083671565229,9.78520939239213e-09,1.53659609279719e-06,9.80382557281848,"AT3G29200"
-1.10801839203194,2.66021931058166,-7.39671121595609,1.01310202474475e-08,1.57806980709233e-06,9.95717017756852,"AT3G62690"
-0.57122420298154,4.87648948734257,-7.39079607605842,1.03112114484929e-08,1.59328839302112e-06,9.8319942911218,"AT4G04770"
-1.25509922657547,4.31698606278437,-7.38085407438319,1.06214017597782e-08,1.6281934523025e-06,9.86710503030634,"AT1G54540"
-0.49057062227957,8.23411404709004,-7.37799725252107,1.0712267129133e-08,1.629192437789e-06,9.70312356755647,"AT1G20440"
-0.770552394950309,4.32256959230077,-7.37462381279132,1.08205766183798e-08,1.63280810456254e-06,9.83906550055536,"AT5G01840"
-0.751872623316557,3.60001569855063,-7.35525698312971,1.14641517313081e-08,1.71651233093191e-06,9.84297833791362,"AT2G25530"
0.8099824153198,3.92320769836334,7.34334388921638,1.18791166896579e-08,1.76496260662109e-06,9.7845706436599,"AT5G07860"
-0.407667919554381,6.95092644711141,-7.33772159219122,1.20801971522494e-08,1.78113746561601e-06,9.58003954421189,"AT4G18070"
-0.90613001749224,8.22847498612966,-7.32674641162557,1.24826900257765e-08,1.8265390746051e-06,9.55077228516814,"AT3G22600"
-1.06601277408308,6.12859743110397,-7.26629874207726,1.49552277265706e-08,2.17188137999031e-06,9.38937327237888,"AT1G30750"
-0.54716085483817,4.41033639244396,-7.26065837682365,1.52098155751733e-08,2.19237005846621e-06,9.49154001202827,"AT1G78600"
-0.8043295812185,9.55603701937218,-7.24801773336834,1.57963919389939e-08,2.25833889669738e-06,9.32525760714787,"AT3G53420"
1.24469059558817,4.2609148224793,7.24580653216049,1.59013248744936e-08,2.25833889669738e-06,9.47499307720445,"AT4G24015"
1.25896088249692,3.00081469655812,7.2154264494973,1.74164098912842e-08,2.45545954051207e-06,9.45628028951662,"AT3G18773"
-0.788061735673354,3.7602583123241,-7.18251628700342,1.92227920027852e-08,2.68443541009642e-06,9.32629844759271,"AT3G61750"
-1.23709229142319,2.09861080588479,-7.1808611205141,1.93184841834534e-08,2.68443541009642e-06,9.25967212929328,"AT5G52020"
-0.688553138539193,4.13479577799994,-7.17815942557383,1.94757152422142e-08,2.68695314216691e-06,9.27733041783677,"AT1G01060"
3.40239227379999,1.30700377427017,7.16955498310105,1.99851344194428e-08,2.7376799383797e-06,8.6869534318139,"AT1G49570"
-0.669255289029463,5.67680370694131,-7.16476793790774,2.02743517786243e-08,2.75774017326851e-06,9.10371482686229,"AT5G48880"
-1.43369103871203,1.89713641184327,-7.14169557702762,2.17287154565264e-08,2.93489607722244e-06,9.09238932804323,"AT5G58910"
-0.516239638790228,4.9318979091939,-7.12863903830139,2.25979558806833e-08,3.03110776274583e-06,9.04917673434248,"AT4G28660"
-0.697610947410337,4.22549793753773,-7.10822525127926,2.40279258147029e-08,3.20068542835163e-06,9.06141649012021,"AT1G16310"
-0.705123972130193,6.21680145632593,-7.08241353571469,2.59676048790315e-08,3.43537183724995e-06,8.8341849619409,"AT3G13650"
-0.731191310466393,4.85843954215031,-7.07730436118133,2.63699008547844e-08,3.44287757474968e-06,8.90589192302535,"AT4G30470"
-0.629630726031717,5.9705413397707,-7.07716656325248,2.63808377459463e-08,3.44287757474968e-06,8.8272831356195,"AT3G17609"
-0.818477846497828,5.03938643176956,-7.0743069888,2.660883572204e-08,3.44932659041076e-06,8.88177707563264,"AT5G19875"
-0.565912122074666,6.53074645249722,-7.05589435574172,2.8125305969521e-08,3.61026891505892e-06,8.74553223860785,"AT5G17460"
1.07166146385479,4.97817534933949,7.0547285341117,2.82242094835049e-08,3.61026891505892e-06,8.83394012492102,"AT1G60010"
-1.11986805585249,6.23570951025847,-7.04925776563072,2.86930362956716e-08,3.64609207928222e-06,8.73812162207143,"AT5G41040"
-0.812616776977642,3.71484600377103,-7.04404531846466,2.91470366295986e-08,3.66707645770946e-06,8.92320475434416,"AT5G64170"
-0.869111309640735,2.69437751753731,-7.04301210301038,2.92378863312067e-08,3.66707645770946e-06,8.95253777594182,"AT2G30040"
-0.672778942503273,3.45155329575888,-7.0387758974647,2.96133698101656e-08,3.69020798634418e-06,8.92676357847941,"AT1G78510"
-0.716723491377406,3.59579054355101,-7.03284366304824,3.01473778690662e-08,3.73267053551931e-06,8.89908329404125,"AT4G33160"
-0.694980513295232,4.26564937440234,-6.96313744376364,3.72003520737678e-08,4.57659108474411e-06,8.62659397703935,"AT5G67210"
-0.947175198347324,5.4253811339372,-6.95924564922135,3.76399779659496e-08,4.60136819248301e-06,8.50924524006872,"AT2G32300"
-0.960085590557898,3.25448627539854,-6.95482257475117,3.81459856072265e-08,4.61041329907416e-06,8.69445864752786,"AT5G62130"
-0.568555470127776,5.9311871416309,-6.95442884309429,3.81913604893536e-08,4.61041329907416e-06,8.46077814997723,"AT1G72230"
-1.00013586303538,6.2312234163965,-6.93605175122076,4.03709003903696e-08,4.84325429217385e-06,8.39740896295962,"AT2G37180"
0.738844148546483,5.66832056729561,6.92546078541306,4.16835564312371e-08,4.96986353376138e-06,8.3890248087827,"AT5G25350"
0.991600978622495,3.74058436704376,6.91349061587024,4.32190626012148e-08,5.12132634443229e-06,8.53853562350264,"AT2G20520"
-0.865077774343511,5.57988953378636,-6.9002770167165,4.49804222591969e-08,5.28913516702118e-06,8.32047693214908,"AT4G22460"
-1.68658040667182,0.823462572751366,-6.89879175816556,4.51828787242296e-08,5.28913516702118e-06,7.98206242582544,"AT3G51238"
-0.914430198625919,8.99870505583899,-6.89168901787322,4.61638365467969e-08,5.36663469066066e-06,8.25435669184861,"AT2G38380"
0.470512430871932,6.02775786002152,6.88999735856445,4.64006209340062e-08,5.36663469066066e-06,8.26266044023934,"AT1G52720"
1.57742459279542,1.89037037849845,6.88326378943867,4.73553332257808e-08,5.41896680614498e-06,8.36715940930061,"AT2G42850"
-0.699010252299977,4.19871840582686,-6.88285305265154,4.74142060698163e-08,5.41896680614498e-06,8.3950643640438,"AT5G13630"
-2.00265647615672,0.985460523985946,-6.87277412611092,4.8882223120198e-08,5.55388317392132e-06,7.96701494712034,"AT5G54470"
-0.712898173322687,6.08663191545905,-6.86774536396984,4.9631726150466e-08,5.60606310290205e-06,8.19490820936551,"AT4G38620"
1.55271926821502,2.34130815532197,6.84359572445392,5.3395743884519e-08,5.99615577400863e-06,8.340272335047,"AT5G54490"
-0.597358839696884,6.93398041970533,-6.836502478281,5.45550651419426e-08,6.09093111685909e-06,8.08046795901308,"AT3G51240"
-0.833099246612727,7.10679686738134,-6.83236883161211,5.52423381957296e-08,6.13221702442826e-06,8.06791801417187,"AT3G01205"
-1.47008008008663,4.11945024293069,-6.8009120831143,6.07666063621781e-08,6.70689715363125e-06,8.17738968934984,"AT2G16890"
-0.577448906143801,4.63431546008854,-6.79466864271751,6.19276028130792e-08,6.77755269696107e-06,8.08183697119439,"AT5G64940"
0.497816725874482,5.75703780961443,6.79370615897179,6.21085595320791e-08,6.77755269696107e-06,7.98568765535481,"AT1G61740"
-1.04636638189718,2.99942692731128,-6.77837290376206,6.50643132625566e-08,7.06020904868698e-06,8.1881380953178,"AT5G64700"
-0.373196242351763,5.26519938145836,-6.77296553150121,6.61401579337488e-08,7.11468207299934e-06,7.9547794879055,"AT3G60080"
-1.32985688268343,2.13841391580273,-6.7721547080739,6.63030169888626e-08,7.11468207299934e-06,8.11571016301309,"AT3G04140"
-1.61696356409277,1.17313207893679,-6.75033676586783,7.08403590396305e-08,7.55956649088653e-06,7.76631545109543,"AT4G27310"
-0.818450670584221,3.46685442393334,-6.7357215440867,7.4053572816841e-08,7.85903713712794e-06,8.03448586608889,"AT5G37550"
0.776660987529249,6.60209065365308,6.73128338672729,7.50580917845441e-08,7.92211498807907e-06,7.76916401513915,"AT5G59780"
-0.650070845695435,7.93738190495182,-6.72845055640529,7.5706432911916e-08,7.92283991037794e-06,7.75549237685947,"AT1G15100"
-0.804690435984057,5.51998936622214,-6.72767314147499,7.58853421392658e-08,7.92283991037794e-06,7.80463855292803,"AT1G06002"
-0.674166794583045,3.32115151858409,-6.71897224739538,7.79170108177545e-08,8.09122077389747e-06,7.99495587223849,"AT2G41040"
1.30181415677129,2.44669794539742,6.7153352429991,7.87824148203528e-08,8.13733872863697e-06,7.99051011292533,"AT5G14070"
1.04423853815048,4.98665449890752,6.70456348120803,8.14027262266575e-08,8.36326413333984e-06,7.78392546069431,"AT5G19120"
-0.694426165920832,4.72404130829704,-6.69011885124297,8.50548511047466e-08,8.69224576237132e-06,7.76038247867177,"AT5G57070"
-0.64227068721761,4.96031506404172,-6.6604899651613,9.30709953602615e-08,9.45342714457469e-06,7.64632413887805,"AT2G37970"
-0.653507839125148,4.83669263426772,-6.65904096697778,9.34819872955612e-08,9.45342714457469e-06,7.6544692721864,"AT5G03555"
-0.721821386588427,4.74497651162958,-6.65679073080925,9.41238677240971e-08,9.46876304734863e-06,7.65845860202984,"AT3G12580"
-1.23899126919891,3.12459773417134,-6.61629269512385,1.06465502623307e-07,1.065482478326e-05,7.71013829382373,"AT3G49760"
-0.772753694392282,4.00487747035193,-6.61280891213168,1.07600450350321e-07,1.07129005078168e-05,7.61260156725125,"AT1G54570"
-0.961340848882929,3.88915185109075,-6.5980834514272,1.12533860193993e-07,1.11466231263947e-05,7.58563520529892,"AT3G29630"
1.11803321415326,3.69572379976659,6.5792934581924,1.19161174589331e-07,1.17428473836374e-05,7.55410991259296,"AT4G36410"
1.67589611781718,4.60111015248472,6.55655038728378,1.27710696096308e-07,1.25214827162446e-05,7.39954161026674,"AT2G15890"
-2.68271915197994,0.891534192404402,-6.5474258403825,1.3131194758201e-07,1.28095468057906e-05,6.98871376528,"AT4G28110"
0.86619389490781,3.03499781584995,6.54165167473364,1.33643509074085e-07,1.29714792852561e-05,7.49187814803701,"AT5G44005"
-0.43997497693455,4.57264198980489,-6.53699162381899,1.35555549761192e-07,1.30912772181872e-05,7.31326467720726,"AT1G22230"
-1.03550776978137,3.9825635306409,-6.52337674265583,1.41300991779187e-07,1.35712427124835e-05,7.35328942460471,"AT5G15180"
-0.549182299939374,5.15582777894548,-6.52191859245689,1.41930677086289e-07,1.35712427124835e-05,7.20901177300227,"AT5G23280"
-0.97343130759899,3.75370869790189,-6.50538366145299,1.49271758810659e-07,1.42028769528467e-05,7.32455953659564,"AT1G22770"
-0.431521430695326,5.13540712708766,-6.50284414709328,1.5043260504377e-07,1.42431655216687e-05,7.15207794571084,"AT1G02880"
0.968872063819849,5.44288614390281,6.49505550578163,1.54049857130084e-07,1.45145023925247e-05,7.11107119703544,"AT5G66170"
-0.541597502700729,6.5665127651033,-6.48966731452488,1.5660336810579e-07,1.46834662862298e-05,7.03772510197298,"AT3G53260"
-0.862734062830898,3.1308647401998,-6.48773020655394,1.57531751238301e-07,1.46991583341439e-05,7.3274217573473,"AT5G14700"
-0.481380270904966,7.45944650447272,-6.47434613084204,1.64099334306421e-07,1.52383588563871e-05,6.98421950132939,"AT1G30360"
-1.1912192929544,3.4520390176649,-6.46982040264252,1.66381878092795e-07,1.53434225839044e-05,7.25379498324788,"AT2G35770"
-1.49289204987911,5.18255188416729,-6.46835430381097,1.67128130673711e-07,1.53434225839044e-05,7.06531078767178,"AT5G15960"
-0.546764977770719,6.02422161501921,-6.46740352019537,1.67613883779644e-07,1.53434225839044e-05,6.98759887132164,"AT3G52800"
-0.452209907915853,5.49612466798134,-6.45833836852435,1.7231717089725e-07,1.56390925039135e-05,6.98883072001841,"AT4G26850"
-1.53307813734469,1.24509289562152,-6.45806091109046,1.72463199758404e-07,1.56390925039135e-05,7.01207961297465,"AT5G62430"
1.55199152764396,3.30201036406413,6.45205327893928,1.75655789713153e-07,1.58541662537829e-05,7.2201586709976,"AT5G20820"
-1.06776798985906,1.94850819455931,-6.44672412987599,1.78537543338097e-07,1.60393146491876e-05,7.1715325725601,"AT1G42550"
